Date,Revenue / Sales,Expenses,Profit,Assets,Liabilities,Cash In,Cash Out,Department,Category
2024-04-03,380,0,380,139470,20400,380,0,Salle,Ventes evenements
2024-04-03,0,280,-280,139470,20400,0,280,Cuisine,Achats fournisseurs
2024-04-04,460,0,460,136370,20520,460,0,Salle,Ventes repas midi
2024-04-04,1100,0,1100,136370,20520,1100,0,Salle,Ventes repas soir
2024-04-04,730,0,730,136370,20520,730,0,Cuisine,Ventes plats a emporter
2024-04-05,0,170,-170,138870,20740,0,170,Administration,Marketing / Pub
2024-04-05,0,2780,-2780,138870,20740,0,2780,Administration,Salaires
2024-04-05,470,0,470,138870,20740,470,0,Salle,Ventes bar
2024-04-05,640,0,640,138870,20740,640,0,Salle,Ventes repas midi
2024-04-05,800,0,800,138870,20740,800,0,Cuisine,Ventes plats a emporter
2024-04-06,870,0,870,134160,20720,870,0,Salle,Ventes repas midi
2024-04-06,390,0,390,134160,20720,390,0,Cuisine,Ventes plats a emporter
2024-04-06,620,0,620,134160,20720,620,0,Salle,Ventes evenements
2024-04-06,0,580,-580,134160,20720,0,580,Cuisine,Achats fournisseurs
2024-04-07,0,560,-560,139500,20790,0,560,Cuisine,Achats fournisseurs
2024-04-07,0,80,-80,139500,20790,0,80,Cuisine,Produits menagers
2024-04-08,590,0,590,136850,20910,590,0,Salle,Ventes evenements
2024-04-08,530,0,530,136850,20910,530,0,Salle,Ventes repas soir
2024-04-08,780,0,780,136850,20910,780,0,Salle,Ventes repas midi
2024-04-09,0,500,-500,143440,20880,0,500,Cuisine,Achats fournisseurs
2024-04-09,1170,0,1170,143440,20880,1170,0,Salle,Ventes bar
2024-04-09,830,0,830,143440,20880,830,0,Salle,Ventes repas soir
2024-04-09,540,0,540,143440,20880,540,0,Salle,Ventes repas midi
2024-04-10,1120,0,1120,147780,21030,1120,0,Cuisine,Ventes plats a emporter
2024-04-10,390,0,390,147780,21030,390,0,Salle,Ventes bar
2024-04-10,1100,0,1100,147780,21030,1100,0,Salle,Ventes evenements
2024-04-11,540,0,540,142080,20850,540,0,Salle,Ventes repas soir
2024-04-11,490,0,490,142080,20850,490,0,Cuisine,Ventes plats a emporter
2024-04-11,890,0,890,142080,20850,890,0,Salle,Ventes bar
2024-04-12,0,2210,-2210,149110,20740,0,2210,Administration,Salaires
2024-04-12,1450,0,1450,149110,20740,1450,0,Salle,Ventes bar
2024-04-12,430,0,430,149110,20740,430,0,Cuisine,Ventes plats a emporter
2024-04-12,1350,0,1350,149110,20740,1350,0,Salle,Ventes repas soir
2024-04-12,0,260,-260,149110,20740,0,260,Cuisine,Achats fournisseurs
2024-04-12,0,60,-60,149110,20740,0,60,Cuisine,Produits menagers
2024-04-13,820,0,820,149930,20630,820,0,Salle,Ventes evenements
2024-04-13,0,140,-140,149930,20630,0,140,Cuisine,Produits menagers
2024-04-13,850,0,850,149930,20630,850,0,Salle,Ventes repas midi
2024-04-13,480,0,480,149930,20630,480,0,Cuisine,Ventes plats a emporter
2024-04-15,590,0,590,152940,20830,590,0,Salle,Ventes evenements
2024-04-15,250,0,250,152940,20830,250,0,Cuisine,Ventes plats a emporter
2024-04-15,520,0,520,152940,20830,520,0,Salle,Ventes repas midi
2024-04-16,380,0,380,147530,20930,380,0,Cuisine,Ventes plats a emporter
2024-04-16,470,0,470,147530,20930,470,0,Salle,Ventes bar
2024-04-16,970,0,970,147530,20930,970,0,Salle,Ventes evenements
2024-04-16,0,360,-360,147530,20930,0,360,Cuisine,Achats fournisseurs
2024-04-16,0,90,-90,147530,20930,0,90,Cuisine,Petit equipement
2024-04-17,730,0,730,152090,20870,730,0,Salle,Ventes bar
2024-04-17,360,0,360,152090,20870,360,0,Salle,Ventes repas soir
2024-04-17,480,0,480,152090,20870,480,0,Salle,Ventes repas midi
2024-04-17,0,260,-260,152090,20870,0,260,Cuisine,Achats fournisseurs
2024-04-18,0,480,-480,156680,20720,0,480,Cuisine,Achats fournisseurs
2024-04-18,980,0,980,156680,20720,980,0,Salle,Ventes repas soir
2024-04-18,670,0,670,156680,20720,670,0,Salle,Ventes repas midi
2024-04-18,830,0,830,156680,20720,830,0,Cuisine,Ventes plats a emporter
2024-04-19,630,0,630,154490,20590,630,0,Cuisine,Ventes plats a emporter
2024-04-19,380,0,380,154490,20590,380,0,Salle,Ventes evenements
2024-04-19,590,0,590,154490,20590,590,0,Salle,Ventes bar
2024-04-19,0,3220,-3220,154490,20590,0,3220,Administration,Salaires
2024-04-20,660,0,660,155350,20420,660,0,Cuisine,Ventes plats a emporter
2024-04-20,470,0,470,155350,20420,470,0,Salle,Ventes repas soir
2024-04-20,920,0,920,155350,20420,920,0,Salle,Ventes evenements
2024-04-20,0,360,-360,155350,20420,0,360,Administration,Marketing / Pub
2024-04-21,0,190,-190,151870,20590,0,190,Cuisine,Achats fournisseurs
2024-04-22,0,290,-290,155840,20860,0,290,Cuisine,Achats fournisseurs
2024-04-22,530,0,530,155840,20860,530,0,Salle,Ventes bar
2024-04-22,420,0,420,155840,20860,420,0,Cuisine,Ventes plats a emporter
2024-04-22,1170,0,1170,155840,20860,1170,0,Salle,Ventes repas midi
2024-04-23,1140,0,1140,153410,20800,1140,0,Salle,Ventes bar
2024-04-23,300,0,300,153410,20800,300,0,Salle,Ventes repas soir
2024-04-23,1110,0,1110,153410,20800,1110,0,Salle,Ventes repas midi
2024-04-24,520,0,520,161200,20940,520,0,Salle,Ventes bar
2024-04-24,610,0,610,161200,20940,610,0,Cuisine,Ventes plats a emporter
2024-04-24,630,0,630,161200,20940,630,0,Salle,Ventes repas soir
2024-04-25,630,0,630,161460,20920,630,0,Salle,Ventes repas soir
2024-04-25,410,0,410,161460,20920,410,0,Salle,Ventes evenements
2024-04-25,850,0,850,161460,20920,850,0,Cuisine,Ventes plats a emporter
2024-04-25,0,460,-460,161460,20920,0,460,Cuisine,Achats fournisseurs
2024-04-26,810,0,810,163440,20760,810,0,Salle,Ventes repas soir
2024-04-26,890,0,890,163440,20760,890,0,Salle,Ventes repas midi
2024-04-26,1060,0,1060,163440,20760,1060,0,Cuisine,Ventes plats a emporter
2024-04-26,0,450,-450,163440,20760,0,450,Cuisine,Achats fournisseurs
2024-04-26,0,60,-60,163440,20760,0,60,Cuisine,Produits menagers
2024-04-26,0,2240,-2240,163440,20760,0,2240,Administration,Salaires
2024-04-27,0,200,-200,167770,20580,0,200,Cuisine,Achats fournisseurs
2024-04-27,1220,0,1220,167770,20580,1220,0,Salle,Ventes repas midi
2024-04-27,610,0,610,167770,20580,610,0,Salle,Ventes bar
2024-04-27,1640,0,1640,167770,20580,1640,0,Cuisine,Ventes plats a emporter
2024-04-28,0,280,-280,166970,20560,0,280,Cuisine,Achats fournisseurs
2024-04-29,720,0,720,169890,20740,720,0,Salle,Ventes repas midi
2024-04-29,260,0,260,169890,20740,260,0,Salle,Ventes bar
2024-04-29,480,0,480,169890,20740,480,0,Cuisine,Ventes plats a emporter
2024-04-29,0,230,-230,169890,20740,0,230,Cuisine,Achats fournisseurs
2024-04-29,0,110,-110,169890,20740,0,110,Cuisine,Produits menagers
2024-04-30,680,0,680,167630,20820,680,0,Salle,Ventes evenements
2024-04-30,780,0,780,167630,20820,780,0,Salle,Ventes repas midi
2024-04-30,1010,0,1010,167630,20820,1010,0,Cuisine,Ventes plats a emporter
2024-04-30,0,590,-590,167630,20820,0,590,Cuisine,Achats fournisseurs
2024-05-01,0,270,-270,164910,20870,0,270,Administration,Taxes / Impots
2024-05-01,0,390,-390,164910,20870,0,390,Cuisine,Gaz
2024-05-01,0,500,-500,164910,20870,0,500,Administration,Electricite / Eau
2024-05-01,0,2160,-2160,164910,20870,0,2160,Administration,Loyer
2024-05-01,1420,0,1420,164910,20870,1420,0,Salle,Ventes repas midi
2024-05-01,460,0,460,164910,20870,460,0,Salle,Ventes evenements
2024-05-01,870,0,870,164910,20870,870,0,Salle,Ventes bar
2024-05-01,0,580,-580,164910,20870,0,580,Cuisine,Achats fournisseurs
2024-05-02,460,0,460,169270,20760,460,0,Salle,Ventes evenements
2024-05-02,680,0,680,169270,20760,680,0,Cuisine,Ventes plats a emporter
2024-05-02,1040,0,1040,169270,20760,1040,0,Salle,Ventes repas soir
2024-05-02,0,110,-110,169270,20760,0,110,Cuisine,Petit equipement
2024-05-03,740,0,740,169970,20810,740,0,Salle,Ventes evenements
2024-05-03,270,0,270,169970,20810,270,0,Salle,Ventes bar
2024-05-03,830,0,830,169970,20810,830,0,Salle,Ventes repas soir
2024-05-03,0,100,-100,169970,20810,0,100,Cuisine,Produits menagers
2024-05-03,0,2050,-2050,169970,20810,0,2050,Administration,Salaires
2024-05-04,490,0,490,172410,20900,490,0,Salle,Ventes repas midi
2024-05-04,0,80,-80,172410,20900,0,80,Cuisine,Produits menagers
2024-05-04,0,510,-510,172410,20900,0,510,Cuisine,Achats fournisseurs
2024-05-04,490,0,490,172410,20900,490,0,Salle,Ventes evenements
2024-05-04,880,0,880,172410,20900,880,0,Cuisine,Ventes plats a emporter
2024-05-05,0,500,-500,168610,21110,0,500,Cuisine,Achats fournisseurs
2024-05-05,0,400,-400,168610,21110,0,400,Administration,Marketing / Pub
2024-05-06,0,100,-100,170860,21130,0,100,Cuisine,Produits menagers
2024-05-06,1170,0,1170,170860,21130,1170,0,Salle,Ventes evenements
2024-05-06,630,0,630,170860,21130,630,0,Salle,Ventes repas midi
2024-05-06,660,0,660,170860,21130,660,0,Salle,Ventes repas soir
2024-05-06,0,290,-290,170860,21130,0,290,Cuisine,Achats fournisseurs
2024-05-07,730,0,730,169570,21410,730,0,Salle,Ventes bar
2024-05-07,830,0,830,169570,21410,830,0,Salle,Ventes evenements
2024-05-07,520,0,520,169570,21410,520,0,Salle,Ventes repas midi
2024-05-07,0,280,-280,169570,21410,0,280,Cuisine,Achats fournisseurs
2024-05-08,0,270,-270,175490,21370,0,270,Cuisine,Achats fournisseurs
2024-05-08,510,0,510,175490,21370,510,0,Salle,Ventes evenements
2024-05-08,0,270,-270,175490,21370,0,270,Salle,Maintenance
2024-05-08,590,0,590,175490,21370,590,0,Cuisine,Ventes plats a emporter
2024-05-08,340,0,340,175490,21370,340,0,Salle,Ventes bar
2024-05-09,790,0,790,176820,21530,790,0,Salle,Ventes bar
2024-05-09,190,0,190,176820,21530,190,0,Salle,Ventes repas soir
2024-05-09,660,0,660,176820,21530,660,0,Salle,Ventes repas midi
2024-05-09,0,430,-430,176820,21530,0,430,Cuisine,Achats fournisseurs
2024-05-10,650,0,650,170700,21370,650,0,Salle,Ventes repas soir
2024-05-10,850,0,850,170700,21370,850,0,Salle,Ventes repas midi
2024-05-10,1040,0,1040,170700,21370,1040,0,Cuisine,Ventes plats a emporter
2024-05-10,0,1930,-1930,170700,21370,0,1930,Administration,Salaires
2024-05-11,890,0,890,182230,21400,890,0,Salle,Ventes repas soir
2024-05-11,390,0,390,182230,21400,390,0,Cuisine,Ventes plats a emporter
2024-05-11,1360,0,1360,182230,21400,1360,0,Salle,Ventes evenements
2024-05-12,0,70,-70,181540,21220,0,70,Cuisine,Produits menagers
2024-05-12,0,550,-550,181540,21220,0,550,Cuisine,Achats fournisseurs
2024-05-13,700,0,700,182590,21340,700,0,Salle,Ventes repas soir
2024-05-13,190,0,190,182590,21340,190,0,Salle,Ventes evenements
2024-05-13,510,0,510,182590,21340,510,0,Salle,Ventes repas midi
2024-05-13,0,350,-350,182590,21340,0,350,Cuisine,Achats fournisseurs
2024-05-14,600,0,600,177960,21170,600,0,Cuisine,Ventes plats a emporter
2024-05-14,460,0,460,177960,21170,460,0,Salle,Ventes bar
2024-05-14,990,0,990,177960,21170,990,0,Salle,Ventes evenements
2024-05-14,0,420,-420,177960,21170,0,420,Cuisine,Achats fournisseurs
2024-05-14,0,90,-90,177960,21170,0,90,Cuisine,Produits menagers
2024-05-15,600,0,600,179700,21390,600,0,Cuisine,Ventes plats a emporter
2024-05-15,290,0,290,179700,21390,290,0,Salle,Ventes evenements
2024-05-15,370,0,370,179700,21390,370,0,Salle,Ventes bar
2024-05-16,0,70,-70,185840,21330,0,70,Cuisine,Produits menagers
2024-05-16,610,0,610,185840,21330,610,0,Salle,Ventes evenements
2024-05-16,0,220,-220,185840,21330,0,220,Cuisine,Achats fournisseurs
2024-05-16,710,0,710,185840,21330,710,0,Salle,Ventes repas soir
2024-05-16,400,0,400,185840,21330,400,0,Salle,Ventes repas midi
2024-05-17,880,0,880,178570,21170,880,0,Salle,Ventes evenements
2024-05-17,480,0,480,178570,21170,480,0,Cuisine,Ventes plats a emporter
2024-05-17,490,0,490,178570,21170,490,0,Salle,Ventes repas soir
2024-05-17,0,370,-370,178570,21170,0,370,Cuisine,Achats fournisseurs
2024-05-17,0,2910,-2910,178570,21170,0,2910,Administration,Salaires
2024-05-18,650,0,650,183870,21200,650,0,Salle,Ventes evenements
2024-05-18,870,0,870,183870,21200,870,0,Salle,Ventes bar
2024-05-18,1330,0,1330,183870,21200,1330,0,Cuisine,Ventes plats a emporter
2024-05-18,0,440,-440,183870,21200,0,440,Cuisine,Achats fournisseurs
2024-05-19,0,100,-100,182020,21360,0,100,Cuisine,Produits menagers
2024-05-20,0,180,-180,185300,21370,0,180,Administration,Marketing / Pub
2024-05-20,790,0,790,185300,21370,790,0,Salle,Ventes bar
2024-05-20,560,0,560,185300,21370,560,0,Cuisine,Ventes plats a emporter
2024-05-20,790,0,790,185300,21370,790,0,Salle,Ventes evenements
2024-05-21,620,0,620,190490,21380,620,0,Salle,Ventes repas midi
2024-05-21,530,0,530,190490,21380,530,0,Salle,Ventes bar
2024-05-21,1100,0,1100,190490,21380,1100,0,Salle,Ventes evenements
2024-05-21,0,520,-520,190490,21380,0,520,Cuisine,Achats fournisseurs
2024-05-22,570,0,570,185500,21190,570,0,Salle,Ventes bar
2024-05-22,690,0,690,185500,21190,690,0,Salle,Ventes repas midi
2024-05-22,1170,0,1170,185500,21190,1170,0,Cuisine,Ventes plats a emporter
2024-05-23,930,0,930,188680,21270,930,0,Salle,Ventes evenements
2024-05-23,340,0,340,188680,21270,340,0,Salle,Ventes bar
2024-05-23,700,0,700,188680,21270,700,0,Cuisine,Ventes plats a emporter
2024-05-24,0,590,-590,187470,21120,0,590,Cuisine,Achats fournisseurs
2024-05-24,560,0,560,187470,21120,560,0,Cuisine,Ventes plats a emporter
2024-05-24,0,3050,-3050,187470,21120,0,3050,Administration,Salaires
2024-05-24,620,0,620,187470,21120,620,0,Salle,Ventes repas soir
2024-05-24,400,0,400,187470,21120,400,0,Salle,Ventes evenements
2024-05-25,1510,0,1510,190410,21380,1510,0,Salle,Ventes bar
2024-05-25,600,0,600,190410,21380,600,0,Salle,Ventes evenements
2024-05-25,1510,0,1510,190410,21380,1510,0,Salle,Ventes repas soir
2024-05-26,0,260,-260,190200,21270,0,260,Cuisine,Achats fournisseurs
2024-05-26,0,70,-70,190200,21270,0,70,Cuisine,Produits menagers
2024-05-27,540,0,540,189990,21320,540,0,Salle,Ventes bar
2024-05-27,340,0,340,189990,21320,340,0,Cuisine,Ventes plats a emporter
2024-05-27,680,0,680,189990,21320,680,0,Salle,Ventes evenements
2024-05-27,0,450,-450,189990,21320,0,450,Cuisine,Achats fournisseurs
2024-05-28,760,0,760,199030,21200,760,0,Cuisine,Ventes plats a emporter
2024-05-28,390,0,390,199030,21200,390,0,Salle,Ventes repas midi
2024-05-28,840,0,840,199030,21200,840,0,Salle,Ventes bar
2024-05-28,0,310,-310,199030,21200,0,310,Cuisine,Achats fournisseurs
2024-05-29,1230,0,1230,193890,21020,1230,0,Salle,Ventes bar
2024-05-29,580,0,580,193890,21020,580,0,Salle,Ventes repas midi
2024-05-29,830,0,830,193890,21020,830,0,Salle,Ventes evenements
2024-05-30,0,290,-290,197210,20970,0,290,Cuisine,Achats fournisseurs
2024-05-30,480,0,480,197210,20970,480,0,Salle,Ventes bar
2024-05-30,460,0,460,197210,20970,460,0,Cuisine,Ventes plats a emporter
2024-05-30,310,0,310,197210,20970,310,0,Salle,Ventes repas midi
2024-05-31,760,0,760,193690,21100,760,0,Salle,Ventes bar
2024-05-31,360,0,360,193690,21100,360,0,Salle,Ventes evenements
2024-05-31,850,0,850,193690,21100,850,0,Salle,Ventes repas midi
2024-05-31,0,2590,-2590,193690,21100,0,2590,Administration,Salaires
2024-06-01,0,200,-200,197970,21200,0,200,Administration,Taxes / Impots
2024-06-01,950,0,950,197970,21200,950,0,Cuisine,Ventes plats a emporter
2024-06-01,560,0,560,197970,21200,560,0,Salle,Ventes repas soir
2024-06-01,2170,0,2170,197970,21200,2170,0,Salle,Ventes bar
2024-06-01,0,2440,-2440,197970,21200,0,2440,Administration,Loyer
2024-06-01,0,680,-680,197970,21200,0,680,Administration,Electricite / Eau
2024-06-01,0,400,-400,197970,21200,0,400,Cuisine,Gaz
2024-06-02,0,70,-70,194700,21120,0,70,Cuisine,Produits menagers
2024-06-02,0,320,-320,194700,21120,0,320,Salle,Maintenance
2024-06-02,0,440,-440,194700,21120,0,440,Cuisine,Achats fournisseurs
2024-06-03,480,0,480,195580,21210,480,0,Salle,Ventes bar
2024-06-03,320,0,320,195580,21210,320,0,Salle,Ventes repas midi
2024-06-03,540,0,540,195580,21210,540,0,Salle,Ventes repas soir
2024-06-03,0,130,-130,195580,21210,0,130,Cuisine,Produits menagers
2024-06-04,1030,0,1030,200740,21050,1030,0,Salle,Ventes bar
2024-06-04,610,0,610,200740,21050,610,0,Salle,Ventes repas soir
2024-06-04,980,0,980,200740,21050,980,0,Salle,Ventes evenements
2024-06-04,0,550,-550,200740,21050,0,550,Cuisine,Achats fournisseurs
2024-06-05,0,290,-290,197740,21250,0,290,Administration,Marketing / Pub
2024-06-05,1200,0,1200,197740,21250,1200,0,Cuisine,Ventes plats a emporter
2024-06-05,620,0,620,197740,21250,620,0,Salle,Ventes bar
2024-06-05,980,0,980,197740,21250,980,0,Salle,Ventes repas soir
2024-06-05,0,330,-330,197740,21250,0,330,Cuisine,Achats fournisseurs
2024-06-05,0,300,-300,197740,21250,0,300,Cuisine,Petit equipement
2024-06-06,950,0,950,203520,21220,950,0,Salle,Ventes bar
2024-06-06,410,0,410,203520,21220,410,0,Salle,Ventes evenements
2024-06-06,300,0,300,203520,21220,300,0,Salle,Ventes repas soir
2024-06-07,930,0,930,206960,21390,930,0,Salle,Ventes repas midi
2024-06-07,230,0,230,206960,21390,230,0,Salle,Ventes repas soir
2024-06-07,900,0,900,206960,21390,900,0,Salle,Ventes bar
2024-06-07,0,680,-680,206960,21390,0,680,Cuisine,Achats fournisseurs
2024-06-07,0,2280,-2280,206960,21390,0,2280,Administration,Salaires
2024-06-08,1160,0,1160,203220,21570,1160,0,Salle,Ventes repas soir
2024-06-08,1310,0,1310,203220,21570,1310,0,Salle,Ventes repas midi
2024-06-08,1770,0,1770,203220,21570,1770,0,Cuisine,Ventes plats a emporter
2024-06-08,0,60,-60,203220,21570,0,60,Cuisine,Produits menagers
2024-06-08,0,190,-190,203220,21570,0,190,Salle,Maintenance
2024-06-09,0,490,-490,207960,21600,0,490,Cuisine,Achats fournisseurs
2024-06-09,0,70,-70,207960,21600,0,70,Cuisine,Produits menagers
2024-06-10,0,490,-490,213010,21560,0,490,Cuisine,Achats fournisseurs
2024-06-10,1010,0,1010,213010,21560,1010,0,Salle,Ventes bar
2024-06-10,0,180,-180,213010,21560,0,180,Cuisine,Produits menagers
2024-06-10,660,0,660,213010,21560,660,0,Salle,Ventes evenements
2024-06-10,300,0,300,213010,21560,300,0,Salle,Ventes repas soir
2024-06-11,470,0,470,211590,21850,470,0,Salle,Ventes repas midi
2024-06-11,560,0,560,211590,21850,560,0,Cuisine,Ventes plats a emporter
2024-06-11,640,0,640,211590,21850,640,0,Salle,Ventes evenements
2024-06-11,0,120,-120,211590,21850,0,120,Cuisine,Produits menagers
2024-06-12,310,0,310,209110,22010,310,0,Salle,Ventes repas soir
2024-06-12,350,0,350,209110,22010,350,0,Cuisine,Ventes plats a emporter
2024-06-12,810,0,810,209110,22010,810,0,Salle,Ventes evenements
2024-06-13,630,0,630,209000,21890,630,0,Salle,Ventes repas midi
2024-06-13,260,0,260,209000,21890,260,0,Salle,Ventes evenements
2024-06-13,570,0,570,209000,21890,570,0,Salle,Ventes bar
2024-06-14,0,2920,-2920,209040,22000,0,2920,Administration,Salaires
2024-06-14,1780,0,1780,209040,22000,1780,0,Cuisine,Ventes plats a emporter
2024-06-14,0,100,-100,209040,22000,0,100,Cuisine,Produits menagers
2024-06-14,800,0,800,209040,22000,800,0,Salle,Ventes evenements
2024-06-14,980,0,980,209040,22000,980,0,Salle,Ventes repas soir
2024-06-15,2020,0,2020,219050,22050,2020,0,Salle,Ventes repas midi
2024-06-15,920,0,920,219050,22050,920,0,Salle,Ventes bar
2024-06-15,1350,0,1350,219050,22050,1350,0,Cuisine,Ventes plats a emporter
2024-06-16,0,400,-400,217390,22330,0,400,Cuisine,Achats fournisseurs
2024-06-17,1290,0,1290,221660,22240,1290,0,Salle,Ventes bar
2024-06-17,1160,0,1160,221660,22240,1160,0,Salle,Ventes evenements
2024-06-17,360,0,360,221660,22240,360,0,Salle,Ventes repas soir
2024-06-17,0,670,-670,221660,22240,0,670,Cuisine,Achats fournisseurs
2024-06-17,0,160,-160,221660,22240,0,160,Cuisine,Produits menagers
2024-06-18,480,0,480,216660,22360,480,0,Salle,Ventes repas soir
2024-06-18,330,0,330,216660,22360,330,0,Salle,Ventes repas midi
2024-06-18,950,0,950,216660,22360,950,0,Salle,Ventes bar
2024-06-18,0,140,-140,216660,22360,0,140,Cuisine,Produits menagers
2024-06-19,0,170,-170,222360,22430,0,170,Cuisine,Produits menagers
2024-06-19,0,530,-530,222360,22430,0,530,Cuisine,Achats fournisseurs
2024-06-19,390,0,390,222360,22430,390,0,Salle,Ventes evenements
2024-06-19,940,0,940,222360,22430,940,0,Salle,Ventes repas soir
2024-06-19,1370,0,1370,222360,22430,1370,0,Salle,Ventes bar
2024-06-20,520,0,520,222120,22580,520,0,Salle,Ventes repas soir
2024-06-20,440,0,440,222120,22580,440,0,Salle,Ventes repas midi
2024-06-20,1360,0,1360,222120,22580,1360,0,Salle,Ventes evenements
2024-06-20,0,210,-210,222120,22580,0,210,Cuisine,Achats fournisseurs
2024-06-20,0,390,-390,222120,22580,0,390,Administration,Marketing / Pub
2024-06-21,1040,0,1040,220070,22550,1040,0,Cuisine,Ventes plats a emporter
2024-06-21,850,0,850,220070,22550,850,0,Salle,Ventes repas midi
